id,asset_id,asset_type,transaction_type,description,bo,bo_status,owning_access_group,effective_datetime,node_id,badge_no,serial_no,pallet_no,handed_over_asset,fixed_asset_no,scada_id,condition_rating,condifence_rating,maintenance_specification,bom_part_id,attached_to_asset_id,vehicle_identification_num,license_number,purchase_order_num,location_id,metrology_firmware,nic_firmware,configuration,warranty_expiration_date,warranty_detail,vendor_part_no,owning_access_group_nam,specification,hex_code,field_1,field_2,submitted_datetime,registered_datetime
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B77,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001465,MT06770275,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B78,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001466,MT06770276,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B79,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001467,MT06770277,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B80,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001468,MT06770278,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B81,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001469,MT06770279,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B82,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001470,MT06770280,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B83,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001471,MT06770281,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B84,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001472,MT06770282,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B85,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001473,MT06770283,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B86,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001474,MT06770284,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B87,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001475,MT06770285,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B88,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001476,MT06770286,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B89,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001477,MT06770287,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B90,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001478,MT06770288,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B91,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001479,MT06770289,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B92,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001480,MT06770290,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B93,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001481,MT06770291,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B94,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001482,MT06770292,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B95,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001483,MT06770293,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B96,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001484,MT06770294,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B97,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001485,MT06770295,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B98,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001486,MT06770296,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B99,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001487,MT06770297,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B100,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001488,MT06770298,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B101,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001489,MT06770299,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B102,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001490,MT06770300,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B103,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001491,MT06770301,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B104,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001492,MT06770302,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,ACTUATOR,ADD,BR 1 INLET BUTTERFLY VALVE ACTUATOR B105,W1-TrackedGeneralAsset,INRECEIPT,PD-S,2021-01-29T13:45:06+00:00,333421203998,WATR-2001493,MT06770303,,N,,,3,0.3,ACTUATOR-MAINT-PROD-180D,,,,,,,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 5,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002427,MOTR-3002427,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 6,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002428,MOTR-3002428,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 7,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002429,MOTR-3002429,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 8,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002430,MOTR-3002430,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 9,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002431,MOTR-3002431,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 10,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002432,MOTR-3002432,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 11,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002433,MOTR-3002433,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 12,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002434,MOTR-3002434,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 13,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002435,MOTR-3002435,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 14,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002436,MOTR-3002436,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 15,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002437,MOTR-3002437,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 16,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002438,MOTR-3002438,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 17,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002439,MOTR-3002439,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 18,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002440,MOTR-3002440,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 19,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002441,MOTR-3002441,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 20,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002442,MOTR-3002442,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 21,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002443,MOTR-3002443,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 22,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002444,MOTR-3002444,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 23,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002445,MOTR-3002445,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 24,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002446,MOTR-3002446,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 25,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002447,MOTR-3002447,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 26,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002448,MOTR-3002448,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 27,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002449,MOTR-3002449,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 28,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002450,MOTR-3002450,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 29,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002451,MOTR-3002451,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 30,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002452,MOTR-3002452,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 31,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002453,MOTR-3002453,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 32,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002454,MOTR-3002454,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 33,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002455,MOTR-3002455,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 34,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002456,MOTR-3002456,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 35,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002457,MOTR-3002457,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 36,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002458,MOTR-3002458,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 37,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:00,333421203998,MOTR-3002459,MOTR-3002459,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 38,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:01,333421203998,MOTR-3002460,MOTR-3002460,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 39,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:02,333421203998,MOTR-3002461,MOTR-3002461,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 40,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:03,333421203998,MOTR-3002462,MOTR-3002462,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 41,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:04,333421203998,MOTR-3002463,MOTR-3002463,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 42,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:05,333421203998,MOTR-3002464,MOTR-3002464,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 43,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:06,333421203998,MOTR-3002465,MOTR-3002465,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 44,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:07,333421203998,MOTR-3002466,MOTR-3002466,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 45,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:08,333421203998,MOTR-3002467,MOTR-3002467,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 46,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:09,333421203998,MOTR-3002468,MOTR-3002468,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 47,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:10,333421203998,MOTR-3002469,MOTR-3002469,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
,,MOTOR-SQUIRRL-CAGE,ADD,MOTOR SQUIRRL CAGE TEST SIT 48,W1-TrackedGeneralComponent,INRECEIPT,PD-S,2021-01-01T02:00:00+00:11,333421203998,MOTR-3002470,MOTR-3002470,,N,,,3,2,,,123545883880,,,,894464613791,,,,,,,,,,,,2021-03-09T07:00:00+00:00,2021-03-09T07:00:00+00:00
